,center_id,num_orders_x,venta,pre_base_x,Ren_x,email_x,email_pro_x,web_pro_x,city_code,region_code,center_type,op_area,meal_id,category,cuisine
2981,137,72311,12136573.82,13156213.34,-1019639.5199999996,0,0,0,590,56,TYPE_A,4.4,1803,Extras,Thai
2982,137,6009,1336763.87,1366616.99,-29853.11999999988,0,0,0,590,56,TYPE_A,4.4,1847,Soup,Thai
2983,137,28755,7712699.38,8314247.6,-601548.2199999997,8,5320,5796,590,56,TYPE_A,4.4,1878,Starters,Thai
2984,137,264897,37828335.05,38724292.550000004,-895957.5000000075,2,8748,144024,590,56,TYPE_A,4.4,1885,Beverages,Thai
2985,137,5524,2374663.57,2420991.27,-46327.700000000186,0,0,0,590,56,TYPE_A,4.4,1902,Biryani,Indian
2986,137,68381,36640140.61,45326788.79,-8686648.18,40,37314,17606,590,56,TYPE_A,4.4,1962,Pizza,Continental
2987,137,124309,28195027.240000002,38750793.1,-10555765.86,24,73130,72892,590,56,TYPE_A,4.4,1971,Sandwich,Italian
2988,137,225605,31984863.87,33633053.53,-1648189.6600000001,2,8398,142359,590,56,TYPE_A,4.4,1993,Beverages,Thai
2989,137,2361,1268531.03,1432959.03,-164428.0,2,285,462,590,56,TYPE_A,4.4,2104,Fish,Continental
2990,137,16931,8162908.72,8761109.37,-598200.6499999994,5,960,3270,590,56,TYPE_A,4.4,2126,Pasta,Italian
2991,137,8284,2534098.78,2593193.36,-59094.580000000075,0,0,0,590,56,TYPE_A,4.4,2139,Beverages,Indian
2992,137,245426,61793701.65,72332426.97,-10538725.32,13,84429,74469,590,56,TYPE_A,4.4,2290,Rice Bowl,Indian
2993,137,16309,7308882.77,7844965.12,-536082.3500000006,7,1863,1204,590,56,TYPE_A,4.4,2304,Desert,Indian
2994,137,12207,3196383.35,4152627.48,-956244.1299999999,15,3923,3100,590,56,TYPE_A,4.4,2306,Pasta,Italian
2995,137,46521,16264133.92,19239480.31,-2975346.3899999987,12,9789,22529,590,56,TYPE_A,4.4,2322,Beverages,Continental
2996,137,20667,10622499.39,13400131.16,-2777631.7699999996,22,10860,10495,590,56,TYPE_A,4.4,2444,Seafood,Continental
2997,137,79453,17538497.47,21330010.13,-3791512.66,16,31321,26325,590,56,TYPE_A,4.4,2490,Salad,Italian
2998,137,10797,3827201.9899999998,4187961.4099999997,-360759.4199999999,6,1242,1390,590,56,TYPE_A,4.4,2492,Desert,Indian
2999,137,16681,3681143.59,3841310.53,-160166.93999999994,0,0,54,590,56,TYPE_A,4.4,2494,Soup,Thai
3000,137,135336,19204994.07,20063810.53,-858816.4600000009,2,5966,80728,590,56,TYPE_A,4.4,2539,Beverages,Thai
3001,137,53332,15906612.34,16834515.2,-927902.8599999994,6,8223,6548,590,56,TYPE_A,4.4,2569,Salad,Italian
3002,137,27514,7604420.67,7905310.999999999,-300890.32999999914,8,2312,0,590,56,TYPE_A,4.4,2577,Starters,Thai
3003,137,32173,17144368.19,21318095.24,-4173727.049999997,40,17974,11154,590,56,TYPE_A,4.4,2581,Pizza,Continental
3004,137,25605,3258756.9299999997,4374780.51,-1116023.58,7,3630,5982,590,56,TYPE_A,4.4,2631,Beverages,Indian
3005,137,62330,16964517.619999997,17990750.049999997,-1026232.4299999997,8,8142,8736,590,56,TYPE_A,4.4,2640,Starters,Thai
3006,137,66606,20016651.41,21138997.259999998,-1122345.8499999978,6,9842,12638,590,56,TYPE_A,4.4,2664,Salad,Italian
3007,137,45297,12086980.16,13343494.629999999,-1256514.4699999988,0,0,15396,590,56,TYPE_A,4.4,2704,Other Snacks,Thai
3008,137,158957,32820837.84,35445491.81,-2624653.9700000025,9,16257,26211,590,56,TYPE_A,4.4,2707,Beverages,Italian
3009,137,42339,9047393.78,10196023.73,-1148629.9500000011,0,0,15190,590,56,TYPE_A,4.4,2760,Other Snacks,Thai
3010,137,122326,35787071.03,39272036.48,-3484965.4499999955,15,30191,21048,590,56,TYPE_A,4.4,2826,Sandwich,Italian
3011,137,16308,8519258.29,10597814.120000001,-2078555.830000002,22,7971,7566,590,56,TYPE_A,4.4,2867,Seafood,Continental
3012,137,8509,4815062.55,5046407.85,-231345.2999999998,2,339,0,590,56,TYPE_A,4.4,2956,Fish,Continental
3013,139,34568,5755498.1,5889677.06,-134178.95999999996,10,2231,0,693,34,TYPE_C,2.8,1062,Beverages,Italian
3014,139,23081,6131641.4799999995,7161779.03,-1030137.5500000007,16,6015,5258,693,34,TYPE_C,2.8,1109,Rice Bowl,Indian
3015,139,16683,5250590.19,5397163.01,-146572.81999999937,10,1947,2311,693,34,TYPE_C,2.8,1207,Beverages,Continental
3016,139,3332,1303318.56,1424850.81,-121532.25,10,407,96,693,34,TYPE_C,2.8,1216,Pasta,Italian
3017,139,19508,6184280.62,6240784.1,-56503.479999999516,10,2296,3063,693,34,TYPE_C,2.8,1230,Beverages,Continental
3018,139,706,311065.78,319211.38,-8145.599999999977,0,0,0,693,34,TYPE_C,2.8,1247,Biryani,Indian
3019,139,4794,631124.8099999999,835769.84,-204645.03000000003,13,959,680,693,34,TYPE_C,2.8,1248,Beverages,Indian
3020,139,3765,2005534.16,2531834.58,-526300.4200000002,21,1940,1777,693,34,TYPE_C,2.8,1445,Seafood,Continental
3021,139,357,94534.47,99447.90999999999,-4913.439999999988,3,81,235,693,34,TYPE_C,2.8,1525,Other Snacks,Thai
3022,139,5436,2424217.06,2684084.76,-259867.69999999972,10,773,896,693,34,TYPE_C,2.8,1543,Desert,Indian
3023,139,15199,8300480.3,9498019.06,-1197538.7600000007,42,6936,5992,693,34,TYPE_C,2.8,1558,Pizza,Continental
3024,139,326,170008.77999999997,189740.77999999997,-19732.0,0,0,84,693,34,TYPE_C,2.8,1571,Fish,Continental
3025,139,29739,11079539.16,12102503.290000001,-1022964.1300000008,13,6562,6626,693,34,TYPE_C,2.8,1727,Rice Bowl,Indian
3026,139,73179,18727853.28,20604093.259999998,-1876239.9799999967,17,23386,27354,693,34,TYPE_C,2.8,1754,Sandwich,Italian
3027,139,331,155941.83,160217.33,-4275.5,0,0,0,693,34,TYPE_C,2.8,1770,Biryani,Indian
3028,139,18759,3126692.62,3228530.15,-101837.5299999998,10,1519,296,693,34,TYPE_C,2.8,1778,Beverages,Italian
3029,139,3973,1059177.78,1110038.67,-50860.8899999999,4,376,592,693,34,TYPE_C,2.8,1878,Starters,Thai
3030,139,28001,2989590.63,3077240.83,-87650.20000000019,8,3432,5458,693,34,TYPE_C,2.8,1885,Beverages,Thai
3031,139,370,171537.3,173686.9,-2149.600000000006,0,0,0,693,34,TYPE_C,2.8,1902,Biryani,Indian
3032,139,21436,11645244.73,13465967.27,-1820722.539999999,42,9853,7284,693,34,TYPE_C,2.8,1962,Pizza,Continental
3033,139,58543,14417059.040000001,16969405.42,-2552346.380000001,26,28106,27878,693,34,TYPE_C,2.8,1971,Sandwich,Italian
3034,139,39610,4175450.93,4270634.15,-95183.2200000002,8,4418,21743,693,34,TYPE_C,2.8,1993,Beverages,Thai
3035,139,121,71785.62999999999,71824.62999999999,-39.0,0,0,0,693,34,TYPE_C,2.8,2104,Fish,Continental
3036,139,3566,1674650.0999999999,1790245.64,-115595.54000000004,12,419,818,693,34,TYPE_C,2.8,2126,Pasta,Italian
3037,139,2010,584256.58,618342.85,-34086.27000000002,0,0,43,693,34,TYPE_C,2.8,2139,Beverages,Indian
3038,139,62790,15205229.4,17189495.88,-1984266.4799999986,12,16031,15207,693,34,TYPE_C,2.8,2290,Rice Bowl,Indian
3039,139,4163,1862568.5999999999,2064850.83,-202282.2300000002,10,648,866,693,34,TYPE_C,2.8,2304,Desert,Indian
3040,139,1986,542651.92,669164.03,-126512.10999999999,17,624,135,693,34,TYPE_C,2.8,2306,Pasta,Italian
3041,139,18811,5960456.7700000005,6024138.89,-63682.11999999918,9,2164,2672,693,34,TYPE_C,2.8,2322,Beverages,Continental
3042,139,3748,2027415.48,2504322.54,-476907.06000000006,24,1824,785,693,34,TYPE_C,2.8,2444,Seafood,Continental
3043,139,40782,8977814.06,10082157.53,-1104343.4699999988,15,12544,15666,693,34,TYPE_C,2.8,2490,Salad,Italian
3044,139,3529,1331347.1,1573836.6700000002,-242489.57000000007,6,327,757,693,34,TYPE_C,2.8,2492,Desert,Indian
3045,139,8156,875131.49,916169.52,-41038.03000000003,8,757,296,693,34,TYPE_C,2.8,2539,Beverages,Thai
3046,139,60209,18121321.5,18743781.12,-622459.620000001,6,5412,5185,693,34,TYPE_C,2.8,2569,Salad,Italian
3047,139,41,10240.029999999999,10225.029999999999,15.0,0,0,0,693,34,TYPE_C,2.8,2577,Starters,Thai
3048,139,17948,9745673.1,11244076.53,-1498403.4299999997,42,8504,6980,693,34,TYPE_C,2.8,2581,Pizza,Continental
3049,139,6697,877106.04,1163382.71,-286276.6699999999,13,1081,1396,693,34,TYPE_C,2.8,2631,Beverages,Indian
3050,139,5955,1519506.57,1661967.47,-142460.8999999999,5,1471,1579,693,34,TYPE_C,2.8,2640,Starters,Thai
3051,139,52745,15905613.66,16410170.129999999,-504556.4699999988,6,4646,4400,693,34,TYPE_C,2.8,2664,Salad,Italian
3052,139,1683,461221.49,484146.94999999995,-22925.459999999963,0,0,81,693,34,TYPE_C,2.8,2704,Other Snacks,Thai
3053,139,20221,3971794.43,4174485.47,-202691.04000000004,8,1533,1327,693,34,TYPE_C,2.8,2707,Beverages,Italian
3054,139,1985,442715.61,478316.27,-35600.66000000003,0,0,96,693,34,TYPE_C,2.8,2760,Other Snacks,Thai
3055,139,24156,6837220.08,7170465.470000001,-333245.3900000006,19,5110,4253,693,34,TYPE_C,2.8,2826,Sandwich,Italian
3056,139,150,83376.9,109099.49999999999,-25722.59999999999,4,95,0,693,34,TYPE_C,2.8,2867,Seafood,Continental
3057,143,22069,3726563.47,3807273.58,-80710.10999999987,6,947,175,562,77,TYPE_B,3.8,1062,Beverages,Italian
3058,143,58620,16435115.879999999,18092523.77,-1657407.8900000006,16,13695,14236,562,77,TYPE_B,3.8,1109,Rice Bowl,Indian
3059,143,8982,2835002.17,2889386.64,-54384.470000000205,10,856,268,562,77,TYPE_B,3.8,1207,Beverages,Continental
3060,143,5618,2224625.87,2360645.08,-136019.20999999996,12,606,514,562,77,TYPE_B,3.8,1216,Pasta,Italian
3061,143,11282,3560485.41,3638065.61,-77580.19999999972,10,1082,633,562,77,TYPE_B,3.8,1230,Beverages,Continental
3062,143,6440,2869943.07,2922569.86,-52626.79000000004,0,0,0,562,77,TYPE_B,3.8,1247,Biryani,Indian
3063,143,7520,954355.6,1276960.66,-322605.05999999994,11,1151,1703,562,77,TYPE_B,3.8,1248,Beverages,Indian
3064,143,13124,7209429.9399999995,8818804.29,-1609374.3499999996,24,5841,6210,562,77,TYPE_B,3.8,1445,Seafood,Continental
3065,143,18999,5107945.33,5492563.56,-384618.2299999995,7,1525,3322,562,77,TYPE_B,3.8,1525,Other Snacks,Thai
3066,143,8610,3695090.6,4226335.14,-531244.5399999996,12,1548,3476,562,77,TYPE_B,3.8,1543,Desert,Indian
3067,143,14922,7890286.5600000005,9406326.89,-1516040.33,42,7970,8019,562,77,TYPE_B,3.8,1558,Pizza,Continental
3068,143,6438,3629701.58,3871429.58,-241728.0,0,0,918,562,77,TYPE_B,3.8,1571,Fish,Continental
3069,143,40539,15268671.91,17365526.02,-2096854.1099999994,13,11574,10913,562,77,TYPE_B,3.8,1727,Rice Bowl,Indian
3070,143,67869,18064104.77,21079225.31,-3015120.539999999,16,23041,25206,562,77,TYPE_B,3.8,1754,Sandwich,Italian
3071,143,1622,753301.6699999999,770273.6699999999,-16972.0,0,0,0,562,77,TYPE_B,3.8,1770,Biryani,Indian
3072,143,14209,2420546.87,2490058.77,-69511.8999999999,6,866,109,562,77,TYPE_B,3.8,1778,Beverages,Italian
3073,143,33686,9102062.389999999,9360290.459999999,-258228.0700000003,5,2469,5008,562,77,TYPE_B,3.8,1878,Starters,Thai
3074,143,55676,6263610.17,6623297.76,-359687.58999999985,8,6377,19379,562,77,TYPE_B,3.8,1885,Beverages,Thai
3075,143,2299,1016260.17,1050101.57,-33841.40000000002,0,0,0,562,77,TYPE_B,3.8,1902,Biryani,Indian
3076,143,26551,14244436.0,16710171.74,-2465735.74,42,13526,14156,562,77,TYPE_B,3.8,1962,Pizza,Continental
3077,143,58295,15161564.98,18056062.78,-2894497.8000000007,25,25275,21884,562,77,TYPE_B,3.8,1971,Sandwich,Italian
3078,143,60003,6712436.34,7102527.41,-390091.0700000003,8,7401,19193,562,77,TYPE_B,3.8,1993,Beverages,Thai
3079,143,4368,2468399.67,2620375.67,-151976.0,0,0,475,562,77,TYPE_B,3.8,2104,Fish,Continental
3080,143,7899,3764099.6799999997,4013097.3099999996,-248997.6299999999,12,816,3010,562,77,TYPE_B,3.8,2126,Pasta,Italian
3081,143,4175,1295415.08,1342703.23,-47288.14999999991,0,0,0,562,77,TYPE_B,3.8,2139,Beverages,Indian
3082,143,110455,28437790.18,30960887.93,-2523097.75,13,23099,22424,562,77,TYPE_B,3.8,2290,Rice Bowl,Indian
3083,143,6528,2741928.7199999997,3193128.0,-451199.28000000026,12,1196,2025,562,77,TYPE_B,3.8,2304,Desert,Indian
3084,143,8125,2182894.64,2661783.44,-478888.7999999998,22,2680,1582,562,77,TYPE_B,3.8,2306,Pasta,Italian
3085,143,11454,3634581.71,3715361.81,-80780.1000000001,10,1163,1166,562,77,TYPE_B,3.8,2322,Beverages,Continental
3086,143,7308,3914574.84,4920529.84,-1005955.0,24,3585,3066,562,77,TYPE_B,3.8,2444,Seafood,Continental
3087,143,26357,5957849.75,6653707.63,-695857.8799999999,15,7731,8352,562,77,TYPE_B,3.8,2490,Salad,Italian
3088,143,6536,2529093.86,2903430.0700000003,-374336.2100000004,6,702,1716,562,77,TYPE_B,3.8,2492,Desert,Indian
3089,143,22169,2518433.38,2632067.2800000003,-113633.90000000037,8,2459,3892,562,77,TYPE_B,3.8,2539,Beverages,Thai
3090,143,35471,11032086.03,11381276.629999999,-349190.5999999996,6,3440,3021,562,77,TYPE_B,3.8,2569,Salad,Italian
3091,143,24272,6617130.27,6744796.279999999,-127666.00999999978,5,1134,0,562,77,TYPE_B,3.8,2577,Starters,Thai
3092,143,18232,9821775.36,11488045.02,-1666269.6600000001,42,8850,9254,562,77,TYPE_B,3.8,2581,Pizza,Continental
3093,143,10092,1314291.03,1961802.43,-647511.3999999999,12,1557,3793,562,77,TYPE_B,3.8,2631,Beverages,Indian
3094,143,44828,12019798.799999999,12400435.6,-380636.80000000075,5,3607,6542,562,77,TYPE_B,3.8,2640,Starters,Thai
3095,143,39293,12291751.5,12626195.75,-334444.25,6,3514,3162,562,77,TYPE_B,3.8,2664,Salad,Italian
3096,143,22406,5985578.52,6431006.5,-445427.98000000045,6,1672,5474,562,77,TYPE_B,3.8,2704,Other Snacks,Thai
3097,143,27444,5830469.01,6115234.0,-284764.9900000002,4,1311,691,562,77,TYPE_B,3.8,2707,Beverages,Italian
3098,143,21109,4661185.24,4982533.88,-321348.63999999966,0,0,984,562,77,TYPE_B,3.8,2760,Other Snacks,Thai
3099,143,51779,15531466.06,16708733.84,-1177267.7799999993,16,9800,5155,562,77,TYPE_B,3.8,2826,Sandwich,Italian
3100,143,10267,5717350.22,6810834.7,-1093484.4800000004,24,4053,3179,562,77,TYPE_B,3.8,2867,Seafood,Continental
3101,143,6398,3526162.4699999997,3848715.6599999997,-322553.18999999994,0,0,1053,562,77,TYPE_B,3.8,2956,Fish,Continental
3102,145,70983,11813558.24,12009468.41,-195910.16999999993,6,3981,756,620,77,TYPE_A,3.9,1062,Beverages,Italian
3103,145,72176,18909835.55,22157565.23,-3247729.6799999997,16,20675,20604,620,77,TYPE_A,3.9,1109,Rice Bowl,Indian
3104,145,44924,14064476.54,14309563.73,-245087.19000000134,10,4927,9704,620,77,TYPE_A,3.9,1207,Beverages,Continental
3105,145,5789,2241103.19,2445284.33,-204181.14000000013,11,653,260,620,77,TYPE_A,3.9,1216,Pasta,Italian
3106,145,49999,15770784.27,16020309.42,-249525.15000000037,10,5516,13978,620,77,TYPE_A,3.9,1230,Beverages,Continental
3107,145,2132,944385.02,961012.04,-16627.02000000002,0,0,0,620,77,TYPE_A,3.9,1247,Biryani,Indian
3108,145,11428,1455893.84,1955881.88,-499988.0399999998,12,2311,1821,620,77,TYPE_A,3.9,1248,Beverages,Indian
3109,145,15735,8348208.16,10677361.86,-2329153.6999999993,25,8609,6801,620,77,TYPE_A,3.9,1445,Seafood,Continental
3110,145,19239,5057325.51,5531023.59,-473698.0800000001,6,2527,6079,620,77,TYPE_A,3.9,1525,Other Snacks,Thai
3111,145,8212,3517509.19,3976595.27,-459086.0800000001,11,1527,1988,620,77,TYPE_A,3.9,1543,Desert,Indian
3112,145,28573,14939813.32,18005023.07,-3065209.75,42,16154,12805,620,77,TYPE_A,3.9,1558,Pizza,Continental
3113,145,42,25302.059999999998,25260.059999999998,42.0,0,0,0,620,77,TYPE_A,3.9,1571,Fish,Continental
3114,145,60056,22365710.63,25705520.96,-3339810.330000002,13,18337,19282,620,77,TYPE_A,3.9,1727,Rice Bowl,Indian
3115,145,67713,17196001.72,20463031.099999998,-3267029.379999999,16,32206,26459,620,77,TYPE_A,3.9,1754,Sandwich,Italian
3116,145,3232,1511343.64,1547428.14,-36084.5,0,0,0,620,77,TYPE_A,3.9,1770,Biryani,Indian
3117,145,37219,6230943.2299999995,6350240.0,-119296.77000000048,6,1972,0,620,77,TYPE_A,3.9,1778,Beverages,Italian
3118,145,25652,6843531.55,7117175.55,-273644.0,5,2526,3135,620,77,TYPE_A,3.9,1878,Starters,Thai
3119,145,74623,8279836.48,8966986.17,-687149.6899999995,8,8885,17026,620,77,TYPE_A,3.9,1885,Beverages,Thai
3120,145,2691,1209089.33,1236853.13,-27763.799999999814,0,0,0,620,77,TYPE_A,3.9,1902,Biryani,Indian
3121,145,35039,18569965.0,22068488.71,-3498523.710000001,42,18646,14984,620,77,TYPE_A,3.9,1962,Pizza,Continental
3122,145,63752,15615707.0,19599082.29,-3983375.289999999,25,38846,31434,620,77,TYPE_A,3.9,1971,Sandwich,Italian
3123,145,82299,9139177.790000001,9783872.57,-644694.7799999993,8,9131,19263,620,77,TYPE_A,3.9,1993,Beverages,Thai
3124,145,68,29752.039999999997,29616.039999999997,136.0,0,0,0,620,77,TYPE_A,3.9,2104,Fish,Continental
3125,145,8535,4018640.82,4284300.99,-265660.1700000004,13,870,1881,620,77,TYPE_A,3.9,2126,Pasta,Italian
3126,145,6126,1841861.02,1907687.08,-65826.06000000006,0,0,0,620,77,TYPE_A,3.9,2139,Beverages,Indian
3127,145,121921,30134487.24,33992584.57,-3858097.330000002,13,34885,33117,620,77,TYPE_A,3.9,2290,Rice Bowl,Indian
3128,145,5651,2392864.42,2736897.07,-344032.6499999999,11,1235,1246,620,77,TYPE_A,3.9,2304,Desert,Indian
3129,145,7999,2201937.24,2626726.25,-424789.0099999998,23,2547,692,620,77,TYPE_A,3.9,2306,Pasta,Italian
3130,145,45042,14217368.0,14412586.08,-195218.08000000007,10,5312,11753,620,77,TYPE_A,3.9,2322,Beverages,Continental
3131,145,14653,7559708.0,9810018.28,-2250310.2799999993,25,8676,9083,620,77,TYPE_A,3.9,2444,Seafood,Continental
3132,145,37443,8064120.7,9354449.49,-1290328.79,15,13520,14761,620,77,TYPE_A,3.9,2490,Salad,Italian
3133,145,5955,2135793.62,2657803.83,-522010.20999999996,6,1231,636,620,77,TYPE_A,3.9,2492,Desert,Indian
3134,145,43259,4805816.75,5082677.83,-276861.0800000001,8,5347,6875,620,77,TYPE_A,3.9,2539,Beverages,Thai
3135,145,60062,18440853.919999998,19152334.74,-711480.8200000003,6,7979,4913,620,77,TYPE_A,3.9,2569,Salad,Italian
3136,145,9478,2578686.96,2633506.32,-54819.35999999987,5,485,0,620,77,TYPE_A,3.9,2577,Starters,Thai
3137,145,41849,22331009.2,26372563.470000003,-4041554.2700000033,42,21734,17667,620,77,TYPE_A,3.9,2581,Pizza,Continental
3138,145,14577,1866222.6199999999,2566951.77,-700729.1500000001,12,2247,2325,620,77,TYPE_A,3.9,2631,Beverages,Indian
3139,145,28750,7702502.4399999995,7971417.54,-268915.10000000056,5,2526,2812,620,77,TYPE_A,3.9,2640,Starters,Thai
3140,145,53068,16406160.65,16986339.19,-580178.540000001,6,6686,5079,620,77,TYPE_A,3.9,2664,Salad,Italian
3141,145,28766,7603607.99,8209794.959999999,-606186.9699999988,6,2932,7583,620,77,TYPE_A,3.9,2704,Other Snacks,Thai
3142,145,67657,13976824.62,14964398.19,-987573.5700000003,4,3780,3971,620,77,TYPE_A,3.9,2707,Beverages,Italian
3143,145,16493,3575731.19,3870611.7600000002,-294880.5700000003,0,0,1541,620,77,TYPE_A,3.9,2760,Other Snacks,Thai
3144,145,55687,16373015.31,17974772.05,-1601756.7400000002,16,15354,7073,620,77,TYPE_A,3.9,2826,Sandwich,Italian
3145,145,12748,6734197.17,8550077.44,-1815880.2699999996,25,6925,6573,620,77,TYPE_A,3.9,2867,Seafood,Continental
3146,146,78010,13155354.57,13441023.44,-285668.8699999992,8,4429,0,526,34,TYPE_B,5.0,1062,Beverages,Italian
3147,146,136630,37574127.49,41113383.67,-3539256.1799999997,16,27436,17580,526,34,TYPE_B,5.0,1109,Rice Bowl,Indian
3148,146,17686,5564137.66,5636418.23,-72280.5700000003,10,1594,1203,526,34,TYPE_B,5.0,1207,Beverages,Continental
3149,146,15840,6229627.4799999995,6739930.359999999,-510302.8799999999,12,1692,1904,526,34,TYPE_B,5.0,1216,Pasta,Italian
3150,146,10892,3422197.77,3496303.48,-74105.70999999996,10,999,216,526,34,TYPE_B,5.0,1230,Beverages,Continental
3151,146,7497,3417141.53,3453904.13,-36762.60000000009,0,0,0,526,34,TYPE_B,5.0,1247,Biryani,Indian
3152,146,22337,2760040.15,4071421.58,-1311381.4300000002,13,4579,7369,526,34,TYPE_B,5.0,1248,Beverages,Indian
3153,146,15491,8674169.48,10388099.93,-1713930.4499999993,25,6667,3366,526,34,TYPE_B,5.0,1445,Seafood,Continental
3154,146,32469,8721990.59,9385875.36,-663884.7699999996,11,3348,6292,526,34,TYPE_B,5.0,1525,Other Snacks,Thai
3155,146,28562,12413351.33,14240634.4,-1827283.0700000003,12,5379,10860,526,34,TYPE_B,5.0,1543,Desert,Indian
3156,146,22309,12181202.89,13995470.94,-1814268.0499999989,42,9995,5220,526,34,TYPE_B,5.0,1558,Pizza,Continental
3157,146,11105,6250533.4799999995,6654429.4799999995,-403896.0,0,0,1215,526,34,TYPE_B,5.0,1571,Fish,Continental
3158,146,84879,31015339.12,34445679.5,-3430340.379999999,13,21334,15029,526,34,TYPE_B,5.0,1727,Rice Bowl,Indian
3159,146,110681,28613740.82,31270200.349999998,-2656459.5299999975,16,32395,35106,526,34,TYPE_B,5.0,1754,Sandwich,Italian
3160,146,6928,3255015.37,3320963.4899999998,-65948.11999999965,0,0,0,526,34,TYPE_B,5.0,1770,Biryani,Indian
3161,146,27734,4683632.77,4790776.84,-107144.0700000003,8,1717,608,526,34,TYPE_B,5.0,1778,Beverages,Italian
3162,146,68522,18596480.21,18935164.599999998,-338684.38999999687,5,2880,4037,526,34,TYPE_B,5.0,1878,Starters,Thai
3163,146,68596,7385624.49,7667432.82,-281808.3300000001,8,5835,12522,526,34,TYPE_B,5.0,1885,Beverages,Thai
3164,146,8989,4040373.74,4097042.14,-56668.39999999991,0,0,0,526,34,TYPE_B,5.0,1902,Biryani,Indian
3165,146,36386,19847112.580000002,22850763.8,-3003651.219999999,42,16698,11794,526,34,TYPE_B,5.0,1962,Pizza,Continental
3166,146,73378,18479493.64,21259708.44,-2780214.8000000007,25,30085,27613,526,34,TYPE_B,5.0,1971,Sandwich,Italian
3167,146,69098,7412199.76,7696427.97,-284228.20999999996,8,5658,12166,526,34,TYPE_B,5.0,1993,Beverages,Thai
3168,146,10198,5736845.75,6131574.47,-394728.71999999974,0,0,352,526,34,TYPE_B,5.0,2104,Fish,Continental
3169,146,17592,8331913.069999999,8922620.83,-590707.7600000007,13,2349,2821,526,34,TYPE_B,5.0,2126,Pasta,Italian
3170,146,9440,2814410.84,2906752.39,-92341.55000000028,0,0,515,526,34,TYPE_B,5.0,2139,Beverages,Indian
3171,146,193501,48936638.769999996,53767539.519999996,-4830900.75,12,33993,26153,526,34,TYPE_B,5.0,2290,Rice Bowl,Indian
3172,146,23534,10159130.48,11699201.959999999,-1540071.4799999986,12,5295,6781,526,34,TYPE_B,5.0,2304,Desert,Indian
3173,146,12794,3483118.94,4273368.56,-790249.6199999996,22,3681,2891,526,34,TYPE_B,5.0,2306,Pasta,Italian
3174,146,14065,4482614.31,4565001.36,-82387.05000000075,10,1180,986,526,34,TYPE_B,5.0,2322,Beverages,Continental
3175,146,15115,8428904.81,10142954.94,-1714050.129999999,25,6904,4899,526,34,TYPE_B,5.0,2444,Seafood,Continental
3176,146,28241,6404151.51,6992364.57,-588213.0600000005,14,7171,7937,526,34,TYPE_B,5.0,2490,Salad,Italian
3177,146,20276,7851319.92,9001976.19,-1150656.2699999996,6,2407,5731,526,34,TYPE_B,5.0,2492,Desert,Indian
3178,146,43700,4674802.94,4843283.01,-168480.06999999937,8,3604,3497,526,34,TYPE_B,5.0,2539,Beverages,Thai
3179,146,57032,17244044.47,17954524.63,-710480.1600000001,6,7410,6856,526,34,TYPE_B,5.0,2569,Salad,Italian
3180,146,42503,11484395.87,11682909.43,-198513.56000000052,5,1535,95,526,34,TYPE_B,5.0,2577,Starters,Thai
3181,146,32428,17562910.99,20359305.41,-2796394.420000002,42,15232,8409,526,34,TYPE_B,5.0,2581,Pizza,Continental
3182,146,25422,3281272.0,4643670.07,-1362398.0700000003,13,4020,6101,526,34,TYPE_B,5.0,2631,Beverages,Indian
3183,146,65170,17604998.11,18005972.38,-400974.26999999955,5,3472,5120,526,34,TYPE_B,5.0,2640,Starters,Thai
3184,146,83654,25632764.13,26345001.779999997,-712237.6499999985,6,6739,6913,526,34,TYPE_B,5.0,2664,Salad,Italian
3185,146,50069,13548275.51,14473823.61,-925548.0999999996,11,5349,6684,526,34,TYPE_B,5.0,2704,Other Snacks,Thai
3186,146,65297,13233298.959999999,13705943.47,-472644.51000000164,7,3762,1309,526,34,TYPE_B,5.0,2707,Beverages,Italian
3187,146,34907,7754212.07,8206279.13,-452067.0599999996,0,0,2914,526,34,TYPE_B,5.0,2760,Other Snacks,Thai
3188,146,90385,25367519.95,26440893.41,-1073373.460000001,18,16535,6878,526,34,TYPE_B,5.0,2826,Sandwich,Italian
3189,146,14042,7903721.47,9348301.43,-1444579.96,25,5749,3482,526,34,TYPE_B,5.0,2867,Seafood,Continental
3190,146,3151,1634218.71,1942341.3299999998,-308122.6199999999,0,0,1299,526,34,TYPE_B,5.0,2956,Fish,Continental
3191,149,42205,6909442.069999999,7015195.37,-105753.30000000075,6,2447,1758,478,77,TYPE_A,2.4,1062,Beverages,Italian
3192,149,35834,9230095.03,11101044.05,-1870949.0200000014,16,10549,9495,478,77,TYPE_A,2.4,1109,Rice Bowl,Indian
3193,149,14258,4457073.24,4485863.24,-28790.0,10,1920,662,478,77,TYPE_A,2.4,1207,Beverages,Continental
3194,149,3686,1402725.02,1563363.8599999999,-160638.83999999985,12,634,284,478,77,TYPE_A,2.4,1216,Pasta,Italian
3195,149,18371,5839777.84,5918663.18,-78885.33999999985,10,1958,582,478,77,TYPE_A,2.4,1230,Beverages,Continental
3196,149,882,390776.86,406830.26,-16053.400000000023,0,0,0,478,77,TYPE_A,2.4,1247,Biryani,Indian
3197,149,2543,320361.33999999997,427934.98,-107573.64000000001,2,325,417,478,77,TYPE_A,2.4,1248,Beverages,Indian
